"helpfulVotes","id","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","photos/15/height","photos/15/id","photos/15/image","photos/15/width","photos/16/height","photos/16/id","photos/16/image","photos/16/width","photos/17/height","photos/17/id","photos/17/image","photos/17/width","photos/18/height","photos/18/id","photos/18/image","photos/18/width","photos/19/height","photos/19/id","photos/19/image","photos/19/width","photos/20/height","photos/20/id","photos/20/image","photos/20/width","photos/21/height","photos/21/id","photos/21/image","photos/21/width","photos/22/height","photos/22/id","photos/22/image","photos/22/width","photos/23/height","photos/23/id","photos/23/image","photos/23/width","photos/24/height","photos/24/id","photos/24/image","photos/24/width","photos/25/height","photos/25/id","photos/25/image","photos/25/width","photos/26/height","photos/26/id","photos/26/image","photos/26/width","photos/27/height","photos/27/id","photos/27/image","photos/27/width","photos/28/height","photos/28/id","photos/28/image","photos/28/width","photos/29/height","photos/29/id","photos/29/image","photos/29/width","photos/30/height","photos/30/id","photos/30/image","photos/30/width","photos/31/height","photos/31/id","photos/31/image","photos/31/width","photos/32/height","photos/32/id","photos/32/image","photos/32/width","photos/33/height","photos/33/id","photos/33/image","photos/33/width","photos/34/height","photos/34/id","photos/34/image","photos/34/width","photos/35/height","photos/35/id","photos/35/image","photos/35/width","photos/36/height","photos/36/id","photos/36/image","photos/36/width","photos/37/height","photos/37/id","photos/37/image","photos/37/width","photos/38/height","photos/38/id","photos/38/image","photos/38/width","photos/39/height","photos/39/id","photos/39/image","photos/39/width","photos/40/height","photos/40/id","photos/40/image","photos/40/width","photos/41/height","photos/41/id","photos/41/image","photos/41/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","text","title","travelDate","tripType","url","user/avatar","user/avatar/height","user/avatar/id","user/avatar/image","user/avatar/width","user/contributions/helpfulVotes","user/contributions/totalContributions","user/link","user/name","user/userId","user/userLocation","user/userLocation/id","user/userLocation/name","user/userLocation/shortName","user/username"
"0","1011584211","en","304700",,"Owner","1011737336","en","2025-06-08","Samrat Datta","Dear Guest,
Thank you for your thoughtful review on Trip Advisor. It was a pleasure to learn that you had a fantastic experience at Taj Samudra. We look forward to having the opportunity to serve you again and continue providing you with the best of hospitality.
Best regards,
Samrat Datta
Taj Area Director for Maldives and Sri Lanka",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25 Galle Face Center Road, Colombo 00300 Sri Lanka","Colombo","Sri Lanka","00300",,"25 Galle Face Center Road","","304700","6.922645","Colombo, Western Province","79.846794","Taj Samudra, Colombo","6015","4.5","131","178","402","957","4348","https://www.tripadvisor.com/Hotel_Review-g293962-d304700-Reviews-Taj_Samudra_Colombo-Colombo_Western_Province.html","https://www.tajhotels.com/en-in/taj/taj-samudra-colombo/","2025-06-07","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Taj Samudra was an amazing experience from the moment I arrived to the last interaction before I left the hotel. The hotel itself oozes old world charm and is located right by the ocean in Colombo. And what makes the experience truly special is the warm hospitality you experience from every part of the Taj Family. Every experience with every member of the staff that I interacted with had a personal touch and a level of helpfulness that went above and beyond - the check in and check out experience at the front desk, the warmth and personal touch by the managers and hosts at the coffee shop and the restaurant, and the informative and very helpful concierge and travel desk. A very special thank you to everyone I interacted with. You made my stay really special.","Warm hospitality at a charming hotel by the ocean front in Colombo","2025-05","BUSINESS","https://www.tripadvisor.com/ShowUserReviews-g293962-d304700-r1011584211-Taj_Samudra_Colombo-Colombo_Western_Province.html",,"1024","128635755","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/aa/d3/6b/nanditasaini.jpg","1024","6","9","www.tripadvisor.com/Profile/NanditaSaini","Nandita S","EF9D54D3D39559C66DB33A35192EA9D4",,"644043","Noida, India","Noida","NanditaSaini"
"0","1011149903","en","304700",,"Owner","1011431210","en","2025-06-06","Samrat Datta","Dear Guest,
Thank you for sharing your wonderful feedback on TripAdvisor. We are delighted to hear that you enjoyed your time with us at Taj Samudra. We would be honored to welcome you back soon and ensure your next visit is just as remarkable.
Best regards,
Samrat Datta
Taj Area Director for Maldives and Sri Lanka",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25 Galle Face Center Road, Colombo 00300 Sri Lanka","Colombo","Sri Lanka","00300",,"25 Galle Face Center Road","","304700","6.922645","Colombo, Western Province","79.846794","Taj Samudra, Colombo","6015","4.5","131","178","402","957","4348","https://www.tripadvisor.com/Hotel_Review-g293962-d304700-Reviews-Taj_Samudra_Colombo-Colombo_Western_Province.html","https://www.tajhotels.com/en-in/taj/taj-samudra-colombo/","2025-06-04","OTHER","5",,,,,,,,,,,,,,"The service at the hotel was excellent...the staff at the taj Samudra truly lived up to the impeccable quality and standards that the Taj is well known for, you never disappoint....food at hotel was also fabulous...thank you for the fantastic experience...","Overall superb...","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g293962-d304700-r1011149903-Taj_Samudra_Colombo-Colombo_Western_Province.html",,,,,,"2","3","www.tripadvisor.com/Profile/Shaz1612","Shaz1612","732E729BE0C668768600E19D552A121A",,"298570","Kuala Lumpur, Malaysia","Kuala Lumpur","Shaz1612"
"0","1010881293","en","304700",,"Owner","1010915259","en","2025-06-03","Samrat Datta","Dear Guest,
Greetings from Taj Samudra!
Thank you for sharing your thoughtful review on Trip Advisor. We are delighted to hear that you had a wonderful experience at Taj Samudra. It was truly a pleasure to have you with us.
We look forward to welcoming you back and continuing to offer you the finest in hospitality.
Warm regards,
Samrat Datta
Area Director – Taj Maldives & Sri Lanka and General Manager of Taj Samudra, Colombo.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25 Galle Face Center Road, Colombo 00300 Sri Lanka","Colombo","Sri Lanka","00300",,"25 Galle Face Center Road","","304700","6.922645","Colombo, Western Province","79.846794","Taj Samudra, Colombo","6015","4.5","131","178","402","957","4348","https://www.tripadvisor.com/Hotel_Review-g293962-d304700-Reviews-Taj_Samudra_Colombo-Colombo_Western_Province.html","https://www.tajhotels.com/en-in/taj/taj-samudra-colombo/","2025-06-02","OTHER","5",,"Value","4","Rooms","5","Location","5","Cleanliness","5","Service","4","Sleep Quality","5","Plesant and good stay; wonderful location; easily connect to a lot of major city points. Overall vibe is excellent. I would highly recommend this place if you are planning a trip to Colombo- thank you for excellent stay and experience. See you soon.","Plesant and good stay - thank you","2025-06","BUSINESS","https://www.tripadvisor.com/ShowUserReviews-g293962-d304700-r1010881293-Taj_Samudra_Colombo-Colombo_Western_Province.html",,"1200","452387345","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/11/default-avatar-2020-41.jpg","1200","0","1","www.tripadvisor.com/Profile/Fearless24042600792","Fearless24042600792","8487938C2E1DEA8A88D80BAA1222547F",,,,,"Fearless24042600792"
"0","1010696077","en","304700",,"Owner","1010915216","en","2025-06-03","Samrat Datta","Dear Guest,
Greetings from Taj Samudra!
Thank you for sharing your thoughtful review on Trip Advisor. We are delighted to hear that you had a wonderful experience at Taj Samudra. It was truly a pleasure to have you with us.
We look forward to welcoming you back and continuing to offer you the finest in hospitality.
Warm regards,
Samrat Datta
Area Director – Taj Maldives & Sri Lanka and General Manager of Taj Samudra, Colombo.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25 Galle Face Center Road, Colombo 00300 Sri Lanka","Colombo","Sri Lanka","00300",,"25 Galle Face Center Road","","304700","6.922645","Colombo, Western Province","79.846794","Taj Samudra, Colombo","6015","4.5","131","178","402","957","4348","https://www.tripadvisor.com/Hotel_Review-g293962-d304700-Reviews-Taj_Samudra_Colombo-Colombo_Western_Province.html","https://www.tajhotels.com/en-in/taj/taj-samudra-colombo/","2025-06-01","OTHER","4",,,,,,,,,,,,,,"Very good experience with great service and careness. Also beautiful view infront of ocean. I have travel with my family and we have got maximum benifit out of money that we have spent. Breakfast was amazing and they have never put any restrictions or barriers for our freedom.","Very good","2025-05","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g293962-d304700-r1010696077-Taj_Samudra_Colombo-Colombo_Western_Province.html",,"1200","452389554","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/b2/default-avatar-2020-69.jpg","1200","0","1","www.tripadvisor.com/Profile/damithaa2025","Damitha A","0A39E222F51A05E9EB24CFB0467148CB",,,,,"damithaa2025"
"0","1010521119","en","304700",,"Owner","1010698930","en","2025-06-01","Samrat Datta","Dear Guest,
Thank you for sharing your wonderful feedback on TripAdvisor. We are delighted to hear that you enjoyed your time with us at Taj Samudra. We would be honored to welcome you back soon and ensure your next visit is just as remarkable.
Best regards,
Samrat Datta
Taj Area Director for Maldives and Sri Lanka",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25 Galle Face Center Road, Colombo 00300 Sri Lanka","Colombo","Sri Lanka","00300",,"25 Galle Face Center Road","","304700","6.922645","Colombo, Western Province","79.846794","Taj Samudra, Colombo","6015","4.5","131","178","402","957","4348","https://www.tripadvisor.com/Hotel_Review-g293962-d304700-Reviews-Taj_Samudra_Colombo-Colombo_Western_Province.html","https://www.tajhotels.com/en-in/taj/taj-samudra-colombo/","2025-05-31","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","I return to the Taj whenever I can because the staff are professional and exceptional at their work. The location and gym facilities. I especially appreciate Joseph’s care and concern, knowledge and communication style. I looked forward to my daily exercise routine at the gym.  Thank you!","Professional staff, excellent experience","2025-04","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g293962-d304700-r1010521119-Taj_Samudra_Colombo-Colombo_Western_Province.html",,"1200","452386713","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/99/default-avatar-2020-40.jpg","1200","1","18","www.tripadvisor.com/Profile/G9667NTdawnj","Dawn J","24FD4CB7C3D87755AF672AC92B35B67C",,,,,"G9667NTdawnj"
"0","1010486294","en","304700",,"Owner","1010698782","en","2025-06-01","Samrat Datta","Dear Guest,
Thank you for sharing your wonderful feedback on TripAdvisor. We are delighted to hear that you enjoyed your time with us at Taj Samudra. We would be honored to welcome you back soon and ensure your next visit is just as remarkable.
Best regards,
Samrat Datta
Taj Area Director for Maldives and Sri Lanka",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25 Galle Face Center Road, Colombo 00300 Sri Lanka","Colombo","Sri Lanka","00300",,"25 Galle Face Center Road","","304700","6.922645","Colombo, Western Province","79.846794","Taj Samudra, Colombo","6015","4.5","131","178","402","957","4348","https://www.tripadvisor.com/Hotel_Review-g293962-d304700-Reviews-Taj_Samudra_Colombo-Colombo_Western_Province.html","https://www.tajhotels.com/en-in/taj/taj-samudra-colombo/","2025-05-31","MOBILE","5",,,,,,,,,,,,,,"My wife and I recently enjoyed a wonderful stay at Taj Samudra, and we would like to express our appreciation for two outstanding team members — Chaminda Dehiwatte, the Front Office Manager, and Wendy Pieterz, the Reservations Manager.

From the outset, Wendy handled our reservation with great care and professionalism, promptly responding to our queries and ensuring all our preferences were noted. 

Upon arrival, Chaminda greeted us warmly and ensured our check-in was smooth and welcoming.

Taj Samudra is lucky to have such remarkable professionals on its team, and we look forward to returning soon!","Exceptional Service and a Memorable Stay at Taj Samudra","2025-05","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g293962-d304700-r1010486294-Taj_Samudra_Colombo-Colombo_Western_Province.html",,"683","96639396","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/c2/99/a4/shamir-z.jpg","1024","55","115","www.tripadvisor.com/Profile/ShamirZ","Shamir Z","907298A035618FE60E973198D3589612",,"293962","Colombo, Sri Lanka","Colombo","ShamirZ"
"0","1010392960","en","304700",,"Owner","1010698595","en","2025-06-01","Samrat Datta","Dear Guest,
Greetings from Taj Samudra, Colombo!
Thank you for choosing to stay with us and for sharing your thoughtful review on Trip Advisor. We truly value your feedback and appreciate your patronage. We have noted the concerns you raised and want to assure you that we are taking them seriously and working with our team to address them.
To better understand your experience and identify areas for improvement, we kindly request that you share your contact details (either email or phone number) with us. You can reach us directly at karan.maini@tajhotels.com, and we will be happy to follow up with you.
We sincerely apologize for any inconvenience caused and appreciate your understanding. We look forward to hearing from you and the opportunity to enhance your future experiences with us.
Warm regards,
Samrat Datta
Area Director Taj Maldives & Sri Lanka.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25 Galle Face Center Road, Colombo 00300 Sri Lanka","Colombo","Sri Lanka","00300",,"25 Galle Face Center Road","","304700","6.922645","Colombo, Western Province","79.846794","Taj Samudra, Colombo","6015","4.5","131","178","402","957","4348","https://www.tripadvisor.com/Hotel_Review-g293962-d304700-Reviews-Taj_Samudra_Colombo-Colombo_Western_Province.html","https://www.tajhotels.com/en-in/taj/taj-samudra-colombo/","2025-05-30","OTHER","1","Horrible pool setup, looks like a local pool, the poolside is so dirty","Value","3","Rooms","3","Location","5","Cleanliness","1","Service","1","Sleep Quality","3","Nothing was good, I expected to get the Taj quality but ended up getting a dabba quality, the Chefs need to Visit Hotel Kingsbury and experience the different breakfast menu options and the quality of the food they serve, only then the chefs will understand that they are not working to serve free food to beggars.","Very bad maintenance of the breakfast restaurant, and the breakfast options and quality of food is pathetic","2025-05","SOLO","https://www.tripadvisor.com/ShowUserReviews-g293962-d304700-r1010392960-Taj_Samudra_Colombo-Colombo_Western_Province.html",,"1200","452388198","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e5/66/default-avatar-2020-53.jpg","1200","0","1","www.tripadvisor.com/Profile/995preethid","Preethi D","25C11044A2BF1B31D8920DC95FF47813",,,,,"995preethid"
"0","1010296469","en","304700",,"Owner","1010698716","en","2025-06-01","Samrat Datta","Dear Guest,

Warm greetings from Taj Samudra, Colombo!
Thank you for choosing to stay with us and for taking the time to share your feedback on TripAdvisor. We truly value your insights and appreciate your continued patronage.

We have carefully noted the concerns you mentioned and want to assure you that we are taking them seriously. Our team is actively working to address these issues to ensure a better experience for all our guests.

To help us better understand your experience and identify areas for improvement, we would be grateful if you could share your contact details (email or phone number) with us. Please feel free to reach out directly to us at karan.maini@tajhotels.com – we would be pleased to connect with you personally.

We sincerely apologize for any inconvenience caused during your stay and appreciate your understanding. We look forward to the opportunity to welcome you back and provide you with a more seamless and enjoyable experience.

Warm regards,
Samrat Datta
Area Director – Taj Maldives & Sri Lanka",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25 Galle Face Center Road, Colombo 00300 Sri Lanka","Colombo","Sri Lanka","00300",,"25 Galle Face Center Road","","304700","6.922645","Colombo, Western Province","79.846794","Taj Samudra, Colombo","6015","4.5","131","178","402","957","4348","https://www.tripadvisor.com/Hotel_Review-g293962-d304700-Reviews-Taj_Samudra_Colombo-Colombo_Western_Province.html","https://www.tajhotels.com/en-in/taj/taj-samudra-colombo/","2025-05-30","OTHER","3",,"Value","3","Rooms","3","Location","5","Cleanliness","4","Service","3","Sleep Quality","3","The hotel while has an excellent location is now old and need an upgrade. How can you have  5 star not even having a hand shower in the bathroom . The Do Not Disturb tag in the room looked at least 5 years old and the bathroom floor looked old and almost dilapitated","Below Expectation compared to other taj properties","2025-05","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g293962-d304700-r1010296469-Taj_Samudra_Colombo-Colombo_Western_Province.html",,"1200","452389795","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/a3/default-avatar-2020-38.jpg","1200","0","1","www.tripadvisor.com/Profile/FrequentFlier294922","FrequentFlier294922","686824BD18438E866C5771BCDCACE9A3",,,,,"FrequentFlier294922"
"0","1010223131","en","304700",,"Owner","1010238454","en","2025-05-29","Samrat Datta","Dear Guest,
Thank you for your thoughtful review on Trip Advisor. It was a pleasure to learn that you had a fantastic experience at Taj Samudra. We look forward to having the opportunity to serve you again and continue providing you with the best of hospitality.
Best regards,
Samrat Datta
Taj Area Director for Maldives and Sri Lanka","1536","805492863","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/02/d8/7f/caption.jpg","2048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25 Galle Face Center Road, Colombo 00300 Sri Lanka","Colombo","Sri Lanka","00300",,"25 Galle Face Center Road","","304700","6.922645","Colombo, Western Province","79.846794","Taj Samudra, Colombo","6015","4.5","131","178","402","957","4348","https://www.tripadvisor.com/Hotel_Review-g293962-d304700-Reviews-Taj_Samudra_Colombo-Colombo_Western_Province.html","https://www.tajhotels.com/en-in/taj/taj-samudra-colombo/","2025-05-29","MOBILE","5",,,,,,,,,,,,,,"Whaaa Taj…. 
Excellent hospitality

Everything is excellent from arrival to departure last night we had dinner at Indian restaurant specially thank to Mr. Lasantha, kavishka,  kavindo, Bandara and Ms. Pabasara 
They all are very nice. 

Ones again thanks for entire taj Colombo team. 

I Will highly recommend for my friends and family members for stay.","Whaaaa Taj","2025-05","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g293962-d304700-r1010223131-Taj_Samudra_Colombo-Colombo_Western_Province.html",,"450","473096109","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/32/df/ad/caption.jpg","450","0","13","www.tripadvisor.com/Profile/Himang9694518388","The Sun of Himalay","F6BC6D7AABC6317A0BE8328766B6CCB3",,"297586","Hyderabad, India","Hyderabad","Himang9694518388"
"0","1012930709","en","306383",,"General Manager","1012985007","en","2025-06-14","Sibi Mathew","Dear Guest, 

Greetings from Taj Bentota Resort & Spa! 

We appreciate you taking the time to share your feedback regarding your recent stay with us and happy to note that you had a comfortable stay with us.

I am delighted to read your comments about the experience, location, dining experience and overall services and all together you cherished the Tajness experiences with the perfect hospitality, right from check-in till check-out. 

Our team is continuously working to ensure flawless service and offer a great experience for all our guests. Once again thank you for your valuable feedback which encourages and motivates us in creating a beyond expectation experience each time. 
 

Thank you for highlighting so many team members who delighted you during your stay. Your appreciation will further motivate them

Warm regards,
Sibi Mathew
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"National Holiday Resort, Bentota 80500 Sri Lanka","Bentota","Sri Lanka","80500",,"National Holiday Resort",,"306383","6.416564","Bentota, Galle District, Southern Province","79.997154","Taj Bentota Resort & Spa","4627","4.4","109","138","379","1015","2986","https://www.tripadvisor.com/Hotel_Review-g297895-d306383-Reviews-Taj_Bentota_Resort_Spa-Bentota_Galle_District_Southern_Province.html","https://www.tajhotels.com/en-in/taj/taj-bentota-sri-lanka/?utm_source=Google&utm_campaign=Bentota-Sri-Lanka&utm_medium=Local","2025-06-13","OTHER","5",,,,,,,,,,,,,,"We had a wonderful stay at Taj Bentota in April 2025, as part of a special birthday celebration. 

The hospitality and service of Taj staff was second to none and nothing was too much trouble for the staff. We made many special requests to accommodate the needs of my mother and all of them were catered for. 

The food was excellent - as you would expect of a Taj hotel! But a very special mention to the chefs Jasveer Singh and Piyush, who went out of their way to ensure we were enjoying the food (we were perhaps the few vegetarians staying at the time) and sent across specially curated plates of vegetarian food for us. 
Breakfast included traditional Sri Lankan, Indian fare along with a continental spread and an omelette station. For dinner we tried the Oriental Pavilion on one occasion, which was really good but limited in choice for vegetarians. We then had a la carte dinner at the main restaurant (when we were indulged with extra plates of food) and the buffet dinner on another occasion. For lunch, we ordered a la carte and ate by the poolside. 

The service at the restaurants even during busy periods such as breakfast and dinner was very efficient. In true Taj Bentota style, no one was ever hurried and took the time to answer queries we had around local outings. Thanks to Sam, Janitha, Dilshan and the rest of the staff! 

The rooms were very comfortable. We had requested two adjoining rooms and we were given a lovely suite. Jinendra, our room cleaner, would add the fun touch to his cleaning by creating towel animals in the rooms. The spa treatments were very relaxing with time before the actual treatment in their steam room, which was a nice treat and the most delicious detox ginger tea after. The concierge staff were very helpful in terms of answering queries and helping us organise trips to see the local area and very accommodative of the requests we made, on behalf of my mum.

Prices do reflect what you would expect at a Taj hotel but then again so does the service and quality. We’ve stayed at many resorts and hotels and the hospitality and service at Taj Bentota is worth mentioning. 

All in all, it was an excellent stay and I would recommend the place to anyone looking for a stay in Bentota.","Family holiday","2025-04","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297895-d306383-r1012930709-Taj_Bentota_Resort_Spa-Bentota_Galle_District_Southern_Province.html",,"1200","452392029","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/5d/default-avatar-2020-32.jpg","1200","0","1","www.tripadvisor.com/Profile/sumitrav2022","Sumitra V","EC7573BECD92E97EC820ED1F65F48351",,,,,"sumitrav2022"
"0","1012927144","en","306383",,"General Manager","1012983839","en","2025-06-14","Sibi Mathew","Dear Guest,

Greetings from Taj Bentota Resort & Spa

Thank you for being a valued patron and delighted to know that you had a happy and comfortable stay with us.

We sincerely appreciate your valued feedback. Your feedback will serve as an encouragement to all of our associates as we strive to create warm and memorable guest experiences

We are particularly delighted to note our Culinary team could leave a lasting impression on you

Once again we thank you for sharing your valuable feedback and look forward to welcome you back soon

Warm regards, 

Sibi Mathew
","3840","807934663","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/28/1a/c7/caption.jpg","2160","1920","807934664","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/28/1a/c8/caption.jpg","1080","1600","807934665","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/28/1a/c9/caption.jpg","1200","1600","807934666","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/28/1a/ca/caption.jpg","1200","430","807934728","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/28/1b/08/caption.jpg","600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"National Holiday Resort, Bentota 80500 Sri Lanka","Bentota","Sri Lanka","80500",,"National Holiday Resort",,"306383","6.416564","Bentota, Galle District, Southern Province","79.997154","Taj Bentota Resort & Spa","4627","4.4","109","138","379","1015","2986","https://www.tripadvisor.com/Hotel_Review-g297895-d306383-Reviews-Taj_Bentota_Resort_Spa-Bentota_Galle_District_Southern_Province.html","https://www.tajhotels.com/en-in/taj/taj-bentota-sri-lanka/?utm_source=Google&utm_campaign=Bentota-Sri-Lanka&utm_medium=Local","2025-06-13","OTHER","5","Go to the turtle hatchery nearby if you have time, i loved it!","Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Initially we had booked 3 nights at Cinnamon bay, needless to say, we shifted to Taj the next day only as we had a terrible experience at Cinnamon bay. Rooms at Taj are sophisticated and property has been well managed. Staff are polite & accommodative. 

Being vegetarians, our experience regarding food has been comfortable across the Taj chain and this was no exception. At Taj Bentota , specially chef. Paramesh Gowda and chef. Dilip Singh made our stay still better & comfortable by making delicious food with lots of affection.","Would go again, pleasant stay and ambience.","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297895-d306383-r1012927144-Taj_Bentota_Resort_Spa-Bentota_Galle_District_Southern_Province.html",,"1200","452392461","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f6/0d/default-avatar-2020-34.jpg","1200","0","4","www.tripadvisor.com/Profile/CandidOtaku","CandidOtaku","CCFB03F98D1DA46AA504FA17AC6F54FB",,"297628","Bengaluru, India","Bengaluru","CandidOtaku"
