"helpfulVotes","id","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","photos/15/height","photos/15/id","photos/15/image","photos/15/width","photos/16/height","photos/16/id","photos/16/image","photos/16/width","photos/17/height","photos/17/id","photos/17/image","photos/17/width","photos/18/height","photos/18/id","photos/18/image","photos/18/width","photos/19/height","photos/19/id","photos/19/image","photos/19/width","photos/20/height","photos/20/id","photos/20/image","photos/20/width","photos/21/height","photos/21/id","photos/21/image","photos/21/width","photos/22/height","photos/22/id","photos/22/image","photos/22/width","photos/23/height","photos/23/id","photos/23/image","photos/23/width","photos/24/height","photos/24/id","photos/24/image","photos/24/width","photos/25/height","photos/25/id","photos/25/image","photos/25/width","photos/26/height","photos/26/id","photos/26/image","photos/26/width","photos/27/height","photos/27/id","photos/27/image","photos/27/width","photos/28/height","photos/28/id","photos/28/image","photos/28/width","photos/29/height","photos/29/id","photos/29/image","photos/29/width","photos/30/height","photos/30/id","photos/30/image","photos/30/width","photos/31/height","photos/31/id","photos/31/image","photos/31/width","photos/32/height","photos/32/id","photos/32/image","photos/32/width","photos/33/height","photos/33/id","photos/33/image","photos/33/width","photos/34/height","photos/34/id","photos/34/image","photos/34/width","photos/35/height","photos/35/id","photos/35/image","photos/35/width","photos/36/height","photos/36/id","photos/36/image","photos/36/width","photos/37/height","photos/37/id","photos/37/image","photos/37/width","photos/38/height","photos/38/id","photos/38/image","photos/38/width","photos/39/height","photos/39/id","photos/39/image","photos/39/width","photos/40/height","photos/40/id","photos/40/image","photos/40/width","photos/41/height","photos/41/id","photos/41/image","photos/41/width","photos/42/height","photos/42/id","photos/42/image","photos/42/width","photos/43/height","photos/43/id","photos/43/image","photos/43/width","photos/44/height","photos/44/id","photos/44/image","photos/44/width","photos/45/height","photos/45/id","photos/45/image","photos/45/width","photos/46/height","photos/46/id","photos/46/image","photos/46/width","photos/47/height","photos/47/id","photos/47/image","photos/47/width","photos/48/height","photos/48/id","photos/48/image","photos/48/width","photos/49/height","photos/49/id","photos/49/image","photos/49/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","text","title","travelDate","tripType","url","user/avatar","user/avatar/height","user/avatar/id","user/avatar/image","user/avatar/width","user/contributions/helpfulVotes","user/contributions/totalContributions","user/link","user/name","user/userId","user/userLocation","user/userLocation/id","user/userLocation/name","user/userLocation/shortName","user/username"
"0","1006929700","en","300682",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200 Union Place, Colombo 00200 Sri Lanka","Colombo","Sri Lanka","00200",,"200 Union Place",,"300682","6.920757","Colombo, Western Province","79.856094","Hilton Colombo Residences","1789","4.4","51","41","142","403","1152","https://www.tripadvisor.com/Hotel_Review-g293962-d300682-Reviews-Hilton_Colombo_Residences-Colombo_Western_Province.html","http://colomboresidence.hilton.com","2025-05-11","OTHER","5",,"Value","4","Rooms","4","Location","5","Cleanliness","5","Service","5","Sleep Quality","4","The hotel provided an ideal space for business events, offering state of the art technology and a highly organized environment. The staff was exceptionally helpful and attentive, ensuring a smooth and professional experience for all attendees.","Great Property for Business Events","2025-01","BUSINESS","https://www.tripadvisor.com/ShowUserReviews-g293962-d300682-r1006929700-Hilton_Colombo_Residences-Colombo_Western_Province.html",,"853","373645783","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/45/61/d7/2611amila.jpg","853","1","27","www.tripadvisor.com/Profile/2611amila","amila","EF58E10F64F4AA80231BADD16154C18F",,"304138","Kandy, Sri Lanka","Kandy","2611amila"
"0","1006874998","en","300682",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200 Union Place, Colombo 00200 Sri Lanka","Colombo","Sri Lanka","00200",,"200 Union Place",,"300682","6.920757","Colombo, Western Province","79.856094","Hilton Colombo Residences","1789","4.4","51","41","142","403","1152","https://www.tripadvisor.com/Hotel_Review-g293962-d300682-Reviews-Hilton_Colombo_Residences-Colombo_Western_Province.html","http://colomboresidence.hilton.com","2025-05-11","OTHER","4","Expect a Hilton Hotel but that Sri Lankan style. We had suite withe 3 bedrooms and all amenities. Rooms are a bit outdated, beds are good. 
","Value","4","Rooms","4","Location","5","Cleanliness","4","Service","5","Sleep Quality","5","We stayed at the Hilton for 2 nights to gather with the whole family flying from different places to Sri Lanka. We had a suite with 3 separate bedrooms, 2 bathrooms, kitchen en living room. The hotel is well located and has a nice swimming pool.
Although that the rooms are a bit outdated the beds are comfortabel. 
Personnel is very assisting.
Yes it's a Hilton but than the Sri Lankan way... good but not outstanding","Colombo Hilton Residence","2025-04","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g293962-d300682-r1006874998-Hilton_Colombo_Residences-Colombo_Western_Province.html",,"1200","452390416","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/10/default-avatar-2020-8.jpg","1200","0","3","www.tripadvisor.com/Profile/Venture39302130844","S. Bouwmans","E20AE26F19A7CCA7E523437468C138DE",,"188616","Utrecht, The Netherlands","Utrecht","Venture39302130844"
"0","1006796880","en","300682",,,,,,,,"2048","802514781","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/d5/67/5d/caption.jpg","1536","2048","802514782","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/d5/67/5e/caption.jpg","1536","2048","802514784","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/d5/67/60/caption.jpg","1536",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200 Union Place, Colombo 00200 Sri Lanka","Colombo","Sri Lanka","00200",,"200 Union Place",,"300682","6.920757","Colombo, Western Province","79.856094","Hilton Colombo Residences","1789","4.4","51","41","142","403","1152","https://www.tripadvisor.com/Hotel_Review-g293962-d300682-Reviews-Hilton_Colombo_Residences-Colombo_Western_Province.html","http://colomboresidence.hilton.com","2025-05-11","MOBILE","5",,,,,,,,,,,,,,"JASON Sports Centre and Ravindu House Keeping was very good and excellent and Ravindu House Keeping was very honestly JASON Sports Centre and Ravindu House Keeping was very good and excellent and Ravindu House Keeping was very honestly good","JASON Sports Centre and Ravindu House Keeping was very good and excellent and Ravindu House Keeping was very honestly","2025-05","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g293962-d300682-r1006796880-Hilton_Colombo_Residences-Colombo_Western_Province.html",,,,,,"0","5","www.tripadvisor.com/Profile/abbadha2024","Abbadh A","B07DD8B929C92DCB4260182320779647",,,,,"abbadha2024"
"0","1006701508","en","300682",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200 Union Place, Colombo 00200 Sri Lanka","Colombo","Sri Lanka","00200",,"200 Union Place",,"300682","6.920757","Colombo, Western Province","79.856094","Hilton Colombo Residences","1789","4.4","51","41","142","403","1152","https://www.tripadvisor.com/Hotel_Review-g293962-d300682-Reviews-Hilton_Colombo_Residences-Colombo_Western_Province.html","http://colomboresidence.hilton.com","2025-05-10","OTHER","5",,,,,,,,,,,,,,"Hilton facility is amazing gym is full of equipment it’s nice and calm and pool is amazing too there’s lifeguards room is amazing squash and tennis is amazing service teams are amazing sports center in particula, especially Jason and amazing food and drinks","Stay/sports center","2025-05","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g293962-d300682-r1006701508-Hilton_Colombo_Residences-Colombo_Western_Province.html",,"1200","452391234","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/42/default-avatar-2020-20.jpg","1200","0","1","www.tripadvisor.com/Profile/GoPlaces08159914088","GoPlaces08159914088","9E0337F5417AAFD532E3B70C4EC3D95B",,,,,"GoPlaces08159914088"
"0","1006403367","en","300682",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200 Union Place, Colombo 00200 Sri Lanka","Colombo","Sri Lanka","00200",,"200 Union Place",,"300682","6.920757","Colombo, Western Province","79.856094","Hilton Colombo Residences","1789","4.4","51","41","142","403","1152","https://www.tripadvisor.com/Hotel_Review-g293962-d300682-Reviews-Hilton_Colombo_Residences-Colombo_Western_Province.html","http://colomboresidence.hilton.com","2025-05-08","OTHER","5",,,,,,,,,,,,,,"The hotel needs a renovation, the furniture is old and air conditioner also but the staff service is excellent.
Specially the restaurant who took care perfectly on the request of lactose free food for my daughter. 
Food is delicious 
Congratulations!
We will come again.","Congratulations","2025-05","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g293962-d300682-r1006403367-Hilton_Colombo_Residences-Colombo_Western_Province.html",,,,,,"3","2","www.tripadvisor.com/Profile/54sureshj","Suresh J","3ABB258FDB8CF35007DF55B06D68D2E6",,"1080364","Santa Brigida, Spain","Santa Brigida","54sureshj"
"0","1006396157","en","300682",,,,,,,,"2252","802107364","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/cf/2f/e4/caption.jpg","4000","4000","802107365","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/cf/2f/e5/caption.jpg","2252","4000","802107366","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/cf/2f/e6/caption.jpg","2252","4000","802107367","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/cf/2f/e7/caption.jpg","2252","4000","802107368","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/cf/2f/e8/caption.jpg","2252","4000","802107369","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/cf/2f/e9/caption.jpg","2252","3376","802107370","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/cf/2f/ea/caption.jpg","2252","4000","802107371","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/cf/2f/eb/caption.jpg","2252","4000","802107372","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/cf/2f/ec/caption.jpg","2252","4000","802107373","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/cf/2f/ed/caption.jpg","2252","4000","802107374","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/cf/2f/ee/caption.jpg","2252",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200 Union Place, Colombo 00200 Sri Lanka","Colombo","Sri Lanka","00200",,"200 Union Place",,"300682","6.920757","Colombo, Western Province","79.856094","Hilton Colombo Residences","1789","4.4","51","41","142","403","1152","https://www.tripadvisor.com/Hotel_Review-g293962-d300682-Reviews-Hilton_Colombo_Residences-Colombo_Western_Province.html","http://colomboresidence.hilton.com","2025-05-08","OTHER","4",,"Value","4","Rooms","4","Location","4","Cleanliness","4","Service","4","Sleep Quality","4","The location is excellent—just a short walk to City Center Mall and very close to the main Buddha temples, making it incredibly convenient for both shopping and sightseeing, supermarket are just next door. The apartment itself was spacious, clean, and included a nice balcony.
The breakfast buffet was impressive, offering a wide variety of choices to suit all tastes they offer also take away bags! which is very unique and generous of them..
While the hotel overall is well-maintained, the lift lobbies could benefit from some renovation to match the rest of the property.
All in all, it is recommended","Good Option in colombo!","2025-04","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g293962-d300682-r1006396157-Hilton_Colombo_Residences-Colombo_Western_Province.html",,"450","442933127","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/66/9f/87/avatar.jpg","450","12","245","www.tripadvisor.com/Profile/mirnakh99","Mirna Khalil","7571282B5434041A8C05E9B7F9ACBB81",,"294008","Qatar","Qatar","mirnakh99"
"0","1005503567","en","300682",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200 Union Place, Colombo 00200 Sri Lanka","Colombo","Sri Lanka","00200",,"200 Union Place",,"300682","6.920757","Colombo, Western Province","79.856094","Hilton Colombo Residences","1789","4.4","51","41","142","403","1152","https://www.tripadvisor.com/Hotel_Review-g293962-d300682-Reviews-Hilton_Colombo_Residences-Colombo_Western_Province.html","http://colomboresidence.hilton.com","2025-05-02","OTHER","4","The apartment is comfortable and homey if you don't like to stay in sterile hotels. ","Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Our stay of 3+ weeks was excellent.  The amenities were great.  The location very central.  The apartment (3 bedroom) was very spacious and comfortable.  The pool is one of the best.  We used the washing machine and cooked in the kitchen frequently. The stove top could use some directions as the numerals have all been erased and you didn't know to guage the heat easily.  Sabarish from Housekeeping was very attentive and helpful, bringing us an extra clothes rack, extra water bottles and doing a thorough clean of the apartment when it was needed.  Overall, our stay was very pleasant and we felt like we were at home.","A home away from home.","2025-04","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g293962-d300682-r1005503567-Hilton_Colombo_Residences-Colombo_Western_Province.html",,"1200","452389859","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/e3/default-avatar-2020-59.jpg","1200","0","1","www.tripadvisor.com/Profile/sharonpI6571VP","Sharon P","0EDB802BD391B6C607FA9BEA18103795",,"293962","Colombo, Sri Lanka","Colombo","sharonpI6571VP"
"0","1004683097","en","300682",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200 Union Place, Colombo 00200 Sri Lanka","Colombo","Sri Lanka","00200",,"200 Union Place",,"300682","6.920757","Colombo, Western Province","79.856094","Hilton Colombo Residences","1789","4.4","51","41","142","403","1152","https://www.tripadvisor.com/Hotel_Review-g293962-d300682-Reviews-Hilton_Colombo_Residences-Colombo_Western_Province.html","http://colomboresidence.hilton.com","2025-04-28","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","We had a wonderful stay at Hilton Colombo Residence.  From check-in to checkout , we had a true Hilton experience. Specially, the service by the FLOW staff was top notch. The food was amazing! The breakfast buffet offered an incredible variety, leaving us spoiled for choice. A big thank you to everyone for making our short stay truly memorable.","A perfect stay","2025-04","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g293962-d300682-r1004683097-Hilton_Colombo_Residences-Colombo_Western_Province.html",,"1200","452391352","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/b8/default-avatar-2020-22.jpg","1200","0","1","www.tripadvisor.com/Profile/282chanakaf","Chanaka F","343FA38E3F6886EE275A328A22D43798",,,,,"282chanakaf"
"0","1004681545","en","300682",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200 Union Place, Colombo 00200 Sri Lanka","Colombo","Sri Lanka","00200",,"200 Union Place",,"300682","6.920757","Colombo, Western Province","79.856094","Hilton Colombo Residences","1789","4.4","51","41","142","403","1152","https://www.tripadvisor.com/Hotel_Review-g293962-d300682-Reviews-Hilton_Colombo_Residences-Colombo_Western_Province.html","http://colomboresidence.hilton.com","2025-04-28","MOBILE","4",,,,,,,,,,,,,,"The pool at Hilton Colombo Residence was clean and well-maintained. Jason, the lifeguard, was attentive and provided excellent support throughout. The steam bath was relaxing, and the gym had great equipment. A very enjoyable experience overall, and I’d definitely recommend it for both relaxation and fitness!","Clean pool","2025-04","BUSINESS","https://www.tripadvisor.com/ShowUserReviews-g293962-d300682-r1004681545-Hilton_Colombo_Residences-Colombo_Western_Province.html",,"1200","452391289","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/79/default-avatar-2020-21.jpg","1200","0","2","www.tripadvisor.com/Profile/260gayanp","Gayan P","9BDA3C5772F393A19733E403D7603238",,,,,"260gayanp"
"0","1003793211","en","300682",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200 Union Place, Colombo 00200 Sri Lanka","Colombo","Sri Lanka","00200",,"200 Union Place",,"300682","6.920757","Colombo, Western Province","79.856094","Hilton Colombo Residences","1789","4.4","51","41","142","403","1152","https://www.tripadvisor.com/Hotel_Review-g293962-d300682-Reviews-Hilton_Colombo_Residences-Colombo_Western_Province.html","http://colomboresidence.hilton.com","2025-04-22","OTHER","5",,,,,,,,,,,,,,"Great staff experience. We got in at 2am with 3 children asleep and they took one look at us, gave us a key and sent us up to the room to get settled. They gave us a lease on life before allowing us to come back down to check in “officially”. You don’t get this service usually. And then the room and the breakfast was the cherry on top - both great!","Memorable experience with front desk staff","2025-04","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g293962-d300682-r1003793211-Hilton_Colombo_Residences-Colombo_Western_Province.html",,"1200","452360110","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/77/ae/default-avatar-2020-2.jpg","1200","0","1","www.tripadvisor.com/Profile/Nomad23762864553","Nomad23762864553","6AF7A39CC96AC91255787B413D5B3B71",,,,,"Nomad23762864553"
"0","1012687629","en","14216084",,"General Manager","1012825864","en","2025-06-13","Dayan Nawagamuwa","Dear Zeena,

We are delighted to receive your kind words and learn that you enjoyed your most recent visit. Kindly be assured that we have shared your feedback with our team, to help continuously inspire us in our daily tasks. We look forward to welcoming you again soon!

Warm Regards,
Dayan Nawagamuwa
Hotel InCharge","1536","807648643","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/23/bd/83/caption.jpg","2048","2048","807648645","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/23/bd/85/caption.jpg","1536","2048","807648646","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/23/bd/86/caption.jpg","1536",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Weerawila 82632 Sri Lanka","Weerawila","Sri Lanka","82632",,,,"14216084","6.283008","Weerawila, Southern Province","81.23204","DoubleTree by Hilton Weerawila Rajawarna Resort","453","4.7","12","9","17","48","367","https://www.tripadvisor.com/Hotel_Review-g12336477-d14216084-Reviews-DoubleTree_by_Hilton_Weerawila_Rajawarna_Resort-Weerawila_Southern_Province.html","https://www.hilton.com/en/hotels/wrzrjdi-doubletree-weerawila-rajawarna-resort/","2025-06-12","MOBILE","5",,,,,,,,,,,,,,"We stayed in 8 hotels on our tour around Sri Lanka & this was my favourite hotel we stayed at.

On arrival we were all given a drink & a Hilton warm cookie, this was a lovely touch & the kids loved it. 
The lobby was very comfortable & welcoming and the kids especially loved sitting on the swing chairs.

Rooms - they were modern & had all the amenities needed. The beds were very comfortable too. 

Dinner/Breakfast - there was a great variety of food to choose from, we especially enjoyed the fresh Dosa’s made on request. 

Swimming Pool - we all really enjoyed using the pool after breakfast, the pool attendant gave the kids floats to use & the children loved it. It was a lovely environment to have a swim. 

I would definitely recommend this hotel to friends & family & only wished we stayed here longer.","Wish we stayed longer!","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g12336477-d14216084-r1012687629-DoubleTree_by_Hilton_Weerawila_Rajawarna_Resort-Weerawila_Southern_Province.html",,"3024","409235875","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/64/71/a3/zeena-zs.jpg","3024","9","29","www.tripadvisor.com/Profile/Zeena_ZS","Zeena","76B439C9672B30C043ED696F1F05E765",,"187069","Manchester, United Kingdom","Manchester","Zeena_ZS"
"0","1011839158","en","14216084",,"General Manager","1012825097","en","2025-06-13","Dayan Nawagamuwa","Dear Guest,

We are truly heartened to receive your generous review of our hotel. Thank you for letting us know how much you enjoyed it, we are especially pleased that you felt well looked after. We look forward to having you with us again in the near future.

Warm Regards,
Dayan Nawagamuwa
Hotel InCharge","1517","807198218","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/1c/de/0a/caption.jpg","2023","1311","807198219","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/1c/de/0b/caption.jpg","983","983","807198220","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/1c/de/0c/caption.jpg","1311","1073","807198221","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/1c/de/0d/caption.jpg","1438","1388","807198222","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/1c/de/0e/caption.jpg","984","983","807198223","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/1c/de/0f/caption.jpg","1311","1311","807198224","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/1c/de/10/caption.jpg","983","983","807198225","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/1c/de/11/caption.jpg","1311","983","807198226","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/1c/de/12/caption.jpg","1311","1517","807198227","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/1c/de/13/caption.jpg","2023","2023","807198228","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/1c/de/14/caption.jpg","1517","1517","807198229","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/1c/de/15/caption.jpg","2023","2023","807198230","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/1c/de/16/caption.jpg","1517","2023","807198231","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/1c/de/17/caption.jpg","1517",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Weerawila 82632 Sri Lanka","Weerawila","Sri Lanka","82632",,,,"14216084","6.283008","Weerawila, Southern Province","81.23204","DoubleTree by Hilton Weerawila Rajawarna Resort","453","4.7","12","9","17","48","367","https://www.tripadvisor.com/Hotel_Review-g12336477-d14216084-Reviews-DoubleTree_by_Hilton_Weerawila_Rajawarna_Resort-Weerawila_Southern_Province.html","https://www.hilton.com/en/hotels/wrzrjdi-doubletree-weerawila-rajawarna-resort/","2025-06-09","MOBILE","5",,,,,,,,,,,,,,"One of the very best stays. From the entrance itself, it was truly amazing. The lobby, surroundings and the garden is filled with warm welcome. 

They have one of the nicest pools I have ever came across. The pool bar and the cocktails were superb. You can have a nice evening walk on the walking path besides the beautiful weelawila lake. The rooftop seafood restaurant offers vivid sunset views.

When it comes to the room, its truly Hilton. Filled with all A-Z amenities, spacious bathroom, soft bedding just purely relaxing. 

The buffet was super nice with plenty of action stations and varieties. Generous and helpful staff. I recommend at least a two night stay in this marvelous property to get the full experience. ","One night is not enough !","2025-06","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g12336477-d14216084-r1011839158-DoubleTree_by_Hilton_Weerawila_Rajawarna_Resort-Weerawila_Southern_Province.html",,"450","446215212","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/98/b4/2c/avatar.jpg","450","150","829","www.tripadvisor.com/Profile/kasunds","Kasun W","EF6D0508A052D7F430F35B48E0D9E8EF",,"293962","Colombo, Sri Lanka","Colombo","kasunds"
