"helpfulVotes","id","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","photos/15/height","photos/15/id","photos/15/image","photos/15/width","photos/16/height","photos/16/id","photos/16/image","photos/16/width","photos/17/height","photos/17/id","photos/17/image","photos/17/width","photos/18/height","photos/18/id","photos/18/image","photos/18/width","photos/19/height","photos/19/id","photos/19/image","photos/19/width","photos/20/height","photos/20/id","photos/20/image","photos/20/width","photos/21/height","photos/21/id","photos/21/image","photos/21/width","photos/22/height","photos/22/id","photos/22/image","photos/22/width","photos/23/height","photos/23/id","photos/23/image","photos/23/width","photos/24/height","photos/24/id","photos/24/image","photos/24/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","text","title","travelDate","tripType","url","user/avatar","user/avatar/height","user/avatar/id","user/avatar/image","user/avatar/width","user/contributions/helpfulVotes","user/contributions/totalContributions","user/link","user/name","user/userId","user/userLocation","user/userLocation/id","user/userLocation/name","user/userLocation/shortName","user/username"
"0","1005306692","en","579206",,"General Manager","1005752369","en","2025-05-03","Suresh 
 Abbas","Dear Valued Guest,

Thank you for sharing your feedback! We're delighted to hear that your first visit to Sri Lanka was such a memorable experience.

It’s great to know that the lush surroundings, rich history, and the attentiveness of our staff added to your enjoyment. We're glad you appreciated the variety of food options and the comfort of your room.

We sincerely hope to welcome you back for another visit, and we look forward to continuing to provide excellent service during your future stays.

Warm regards,
The Management
The Grand Hotel Nuwara Eliya

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grand Hotel Road, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"Grand Hotel Road",,"579206","6.968278","Nuwara Eliya, Central Province","80.76502","The Grand Hotel Nuwara Eliya - Heritage Grand","3914","4.4","87","141","383","935","2370","https://www.tripadvisor.com/Hotel_Review-g608524-d579206-Reviews-The_Grand_Hotel_Nuwara_Eliya_Heritage_Grand-Nuwara_Eliya_Central_Province.html","https://thegrandhotelnuwaraeliya.com","2025-04-30","OTHER","5",,,,,,,,,,,,,,"Hotel is surrounded by lush greenery all around with rich history since Sri Lanka's colonial times. Staff was excellent and attentive, always ensuring we are attended to and cared for. Food was also really good with plenty of options to choose from and the room was clean, quaint, and comfortable.","First time in Sri Lanka but not the last","2025-04","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g608524-d579206-r1005306692-The_Grand_Hotel_Nuwara_Eliya_Heritage_Grand-Nuwara_Eliya_Central_Province.html",,"1200","452387402","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/4a/default-avatar-2020-42.jpg","1200","0","2","www.tripadvisor.com/Profile/junjieo2022","Jun Jie Ooi","86CCC8856A723AC41EF7A15A15B94D44",,,,,"junjieo2022"
"0","1005122016","tr","579206",,"General Manager","1005248645","en","2025-04-30","Suresh 
 Abbas","Dear Valued Guest,

Thank you for sharing your lovely experience with us. We're delighted to hear that your evening dinner followed by the piano concert was made even more enjoyable by the warm and attentive service of Ishara. It’s always wonderful to know our team members contribute to memorable moments during our guests' travels.

We’ll be sure to pass along your kind appreciation to Ishara. We hope to have the pleasure of welcoming you and your friends back to The Grand Hotel for more beautiful experiences.

Warm regards,
The Management
The Grand Hotel Nuwara Eliya",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grand Hotel Road, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"Grand Hotel Road",,"579206","6.968278","Nuwara Eliya, Central Province","80.76502","The Grand Hotel Nuwara Eliya - Heritage Grand","3914","4.4","87","141","383","935","2370","https://www.tripadvisor.com/Hotel_Review-g608524-d579206-Reviews-The_Grand_Hotel_Nuwara_Eliya_Heritage_Grand-Nuwara_Eliya_Central_Province.html","https://thegrandhotelnuwaraeliya.com","2025-04-29","OTHER","5","Sadece restaurant kullandık konaklamadık. Yemekleri lezettli ve hizmeti kaliteli","Value","5","Location","5","Cleanliness","5","Service","5",,,,,"Arkadaşlarımla sri lanka tatilimizde  bir akşam yemek icin bu mekanda bulunduk,sonrasında salonda piyano dinletisine katildik, bizimle İshara isimli bir arkadas ilgilendi. Kendisine hizmeti icin cok teşekkür ederiz. Oldukca nazikti ve siparişlerimiz hizlica halletti","Grand otel nuwara","2025-04","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g608524-d579206-r1005122016-The_Grand_Hotel_Nuwara_Eliya_Heritage_Grand-Nuwara_Eliya_Central_Province.html",,"1200","452391441","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/11/default-avatar-2020-23.jpg","1200","0","1","www.tripadvisor.com/Profile/ay_eg_ly259","ayşegül y","6FE0DBFE87D03036F735396261025962",,,,,"ay_eg_ly259"
"0","1005100457","en","579206",,"General Manager","1005248588","en","2025-04-30","Suresh 
 Abbas","Dear Valued Guest,

Thank you for taking the time to share your experience with us. While we sincerely regret the oversight regarding your pre-ordered breakfast, we’re truly heartened to hear how brilliantly Ruvinda handled the situation. His quick thinking, professionalism, and warm communication are exactly the qualities we aim to offer all our guests, and we’ll be sure to share your kind words with him.

We’re so glad he was able to turn things around and send you off to Yala National Park on a positive note. We hope to welcome you again for a longer and even more seamless stay.

Warm regards,
The Management
The Grand Hotel Nuwara Eliya",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grand Hotel Road, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"Grand Hotel Road",,"579206","6.968278","Nuwara Eliya, Central Province","80.76502","The Grand Hotel Nuwara Eliya - Heritage Grand","3914","4.4","87","141","383","935","2370","https://www.tripadvisor.com/Hotel_Review-g608524-d579206-Reviews-The_Grand_Hotel_Nuwara_Eliya_Heritage_Grand-Nuwara_Eliya_Central_Province.html","https://thegrandhotelnuwaraeliya.com","2025-04-29","MOBILE","5",,,,,,,,,,,,,,"We stayed at this beautiful colonial hotel for 1 nughr on the way Yala National Park. 

We had pre ordered a breakfast to takeaway the afternoon before as we needed to leave at 6am.

On checking our at 5.45am our breakfasts had not been ordered. The male reception staff on duty at the time was a 23 year old called Ruvinda. He was absolutely brilliant and sorted this out for us within 10 minutes. His English was perfect and he put me at ease by taking g the stress away. He chatted to me whilst the breakfasts were being made. Thank you so much and well done Ruvinda!","Excellent Customer Service ","2025-04","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g608524-d579206-r1005100457-The_Grand_Hotel_Nuwara_Eliya_Heritage_Grand-Nuwara_Eliya_Central_Province.html",,"1200","452391513","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/59/default-avatar-2020-24.jpg","1200","1","18","www.tripadvisor.com/Profile/K9461WQlouisem","Louise M","5EB45B36EEB0702E58C12F4BFB7E110A",,,,,"K9461WQlouisem"
"0","1005063298","en","579206",,"General Manager","1005113912","en","2025-04-29","Suresh 
 Abbas","Dear Valued Guest,

Thank you for taking the time to share your feedback. While we're pleased to hear you appreciated the beauty of our gardens and restaurants, we are truly sorry that your experience with the room did not meet your expectations.

We sincerely regret the discomfort caused by the room conditions, noise disturbances, and lack of ventilation. Your comments have been noted, and we are working on ways to enhance guest comfort while preserving the heritage charm of the property.

We hope to have the opportunity to welcome you back under better circumstances.

Warm regards,
The Management
The Grand Hotel Nuwara Eliya","2048","800765818","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/ba/b7/7a/caption.jpg","1536","2048","800765819","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/ba/b7/7b/caption.jpg","1536","2048","800765820","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/ba/b7/7c/caption.jpg","1536","2048","800765821","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/ba/b7/7d/caption.jpg","1536",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grand Hotel Road, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"Grand Hotel Road",,"579206","6.968278","Nuwara Eliya, Central Province","80.76502","The Grand Hotel Nuwara Eliya - Heritage Grand","3914","4.4","87","141","383","935","2370","https://www.tripadvisor.com/Hotel_Review-g608524-d579206-Reviews-The_Grand_Hotel_Nuwara_Eliya_Heritage_Grand-Nuwara_Eliya_Central_Province.html","https://thegrandhotelnuwaraeliya.com","2025-04-29","MOBILE","3","We stayed here in April, so the days were very hot, but there was no relief in the rooms. It was close to Horton Plains NP.",,,,,,,,,,,,,"Whilst the surrounds (gardens and restaurants within the hotel complex) were beautiful our room - booked as a “deluxe” room was anything but. It was small, noisy and airless. I acknowledge that there was a “heritage clause” attached to this building but it had no fan, no Airconditioning and when we endeavoured to cool the room by opening a large casement window, our room filled with aggressive mosquitos. The band playing at a restaurant below us pulsated through our room until late into the night and children running up and down the corridor carried straight into our room. Not a pleasant stay that is for sure.","Beautiful gardens but terrible rooms.","2025-04","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g608524-d579206-r1005063298-The_Grand_Hotel_Nuwara_Eliya_Heritage_Grand-Nuwara_Eliya_Central_Province.html",,"1200","452387615","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/1f/default-avatar-2020-46.jpg","1200","13","60","www.tripadvisor.com/Profile/JMenso","JMenso","1C495CBABC22EF42E16A5F11CD67A865",,"255068","Brisbane, Australia","Brisbane","JMenso"
"1","1004647236","en","579206",,"General Manager","1004726250","en","2025-04-28","Suresh 
 Abbas","Dear Valued Guest,

Thank you for your wonderful feedback and for taking the time to share your experience with us. We are delighted to hear that your stay at The Grand Hotel was memorable and that you felt warmly welcomed and cared for by our team.

Your special mentions of Kumar, Amin, Gimhani, and Kalhari are truly appreciated, and we will be sure to pass on your kind words to them. It is always rewarding to know that our team's dedication added value to your stay.

We are proud of our rich heritage and colonial charm, and it is a pleasure to know that you enjoyed the unique atmosphere and history of our property.

We look forward to welcoming you back to The Grand Hotel for another elegant and memorable stay in the heart of Nuwara Eliya.

Warm regards,
The Management
The Grand Hotel Nuwara Eliya",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grand Hotel Road, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"Grand Hotel Road",,"579206","6.968278","Nuwara Eliya, Central Province","80.76502","The Grand Hotel Nuwara Eliya - Heritage Grand","3914","4.4","87","141","383","935","2370","https://www.tripadvisor.com/Hotel_Review-g608524-d579206-Reviews-The_Grand_Hotel_Nuwara_Eliya_Heritage_Grand-Nuwara_Eliya_Central_Province.html","https://thegrandhotelnuwaraeliya.com","2025-04-27","OTHER","5",,"Value","4","Rooms","4","Location","5","Cleanliness","4","Sleep Quality","4",,,"I had a truly wonderful stay at The Grand Hotel in Nuwara Eliya. From the moment I arrived, the staff were exceptionally kind, supportive, and professional. I want to give special mention to Kumar, the Chief Concierge, who took the time to show me around the hotel and share the fascinating historical background of this iconic property. His warm hospitality and knowledge added so much value to my visit.expecial thanks goes to Amin and Gimhani and Kalahari to help me during my stay .

Every member of the team—from the front office managers, reception staff, to the kitchen team—was friendly, helpful, and made me feel genuinely welcome. The level of service was consistently excellent throughout my stay.

This hotel is not only one of the most beautiful in Sri Lanka but also rich in history and colonial charm. It’s a place where tradition meets luxury, and every corner tells a story.

I highly recommend The Grand Hotel to anyone visiting Nuwara Eliya. Whether you’re looking for elegance, comfort, or a glimpse into Sri Lanka’s past, this hotel offers it all","Excellent experience","2025-04","SOLO","https://www.tripadvisor.com/ShowUserReviews-g608524-d579206-r1004647236-The_Grand_Hotel_Nuwara_Eliya_Heritage_Grand-Nuwara_Eliya_Central_Province.html",,"1200","452389795","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/a3/default-avatar-2020-38.jpg","1200","0","2","www.tripadvisor.com/Profile/945priyangak","Priyanga K","C7527D0F1A8F962B7CA24BAB0A31ABC9",,,,,"945priyangak"
"0","1005957765","en","2510666",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pamunugama Rd, Negombo 11504 Sri Lanka","Negombo","Sri Lanka","11504",,"Pamunugama Rd",,"2510666","7.168034","Negombo, Western Province","79.82589","Jetwing Lagoon Wellness","1768","4.5","24","31","93","486","1133","https://www.tripadvisor.com/Hotel_Review-g297897-d2510666-Reviews-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html","https://www.jetwinghotels.com/jetwinglagoon/","2025-05-05","OTHER","5",,,,,,,,,,,,,,"Wellness center was Very good with super treatment by nuwan and koshika it was wonderful and super . It was very relaxing. Jetwing lagoon is a good hotel with a nice pool and with friendly staff. We enjoyed well in the hotel. Room and food also was good. Thankyou","Good","2025-05","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297897-d2510666-r1005957765-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html",,"1200","452387885","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/2d/default-avatar-2020-48.jpg","1200","0","1","www.tripadvisor.com/Profile/_O5991WY","冬冬 彭","7855F11CEC38B13B3454B67EE512F6DB",,,,,"_O5991WY"
"0","1005594346","ja","2510666",,"General Manager","1008804964","en","2025-05-23","Jetwing Hotels","Dear Guest,

Greetings from Jetwing Lagoon Wellness!

Thank you for sharing your feedback. We are glad to know you enjoyed your treatment, and that Nuwan helped make the experience a pleasant one. He will be happy to know his care was appreciated.

We hope to welcome you back again for another relaxing stay.

Ayubowan! (May you live long!)

Romello Perera
General Manager
Jetwing Lagoon Wellness",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pamunugama Rd, Negombo 11504 Sri Lanka","Negombo","Sri Lanka","11504",,"Pamunugama Rd",,"2510666","7.168034","Negombo, Western Province","79.82589","Jetwing Lagoon Wellness","1768","4.5","24","31","93","486","1133","https://www.tripadvisor.com/Hotel_Review-g297897-d2510666-Reviews-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html","https://www.jetwinghotels.com/jetwinglagoon/","2025-05-02","OTHER","5",,,,,,,,,,,,,,"ジェットウインクラグーンのマッサージは気持ち良かったです。
Nuwanさんにしてもらい、良かったです。","アユルベーダ体験","2025-05","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297897-d2510666-r1005594346-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html",,"1200","452389216","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/60/default-avatar-2020-64.jpg","1200","0","1","www.tripadvisor.com/Profile/%E6%AD%A3%E4%BA%95","正 井","9F1DF0841252C472CB90CE7590D0BB31",,,,,"正井"
"0","1005445581","en","2510666",,"General Manager","1008805021","en","2025-05-23","Jetwing Hotels","Dear Guest,

Greetings from Jetwing Lagoon Wellness!

Thank you for sharing your feedback. We are pleased to hear that you had a relaxing and enjoyable experience at our Wellness Center. Nuwan and Koshika will be delighted to know that their treatments made a positive impression — I’ll be sure to pass along your compliments to them.

It’s also great to know you enjoyed our 100-meter pool, the room, and the food, and that our team’s friendliness and hospitality added to your overall experience. At Jetwing Lagoon Wellness, we strive to create a welcoming and peaceful atmosphere for all our guests.

Thank you again for choosing to stay with us and we hope to welcome you back for another memorable visit.

Ayubowan! (May you live long!)

Romello Perera
General Manager
Jetwing Lagoon Wellness","2048","801169176","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/c0/df/18/caption.jpg","1536",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pamunugama Rd, Negombo 11504 Sri Lanka","Negombo","Sri Lanka","11504",,"Pamunugama Rd",,"2510666","7.168034","Negombo, Western Province","79.82589","Jetwing Lagoon Wellness","1768","4.5","24","31","93","486","1133","https://www.tripadvisor.com/Hotel_Review-g297897-d2510666-Reviews-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html","https://www.jetwinghotels.com/jetwinglagoon/","2025-05-01","MOBILE","5",,,,,,,,,,,,,,"Stay for one day. Nuwan and Mahel are very good! We had a very good treatment there! Everything was perfect! Hope to come again! 非常好的体验！ 我们在这里住了一晚，享受了非常好的服务，精油推背非常舒服，整体环境非常好，性价比很高，推荐来试一下","Good!","2025-05","BUSINESS","https://www.tripadvisor.com/ShowUserReviews-g297897-d2510666-r1005445581-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html",,,,,,"0","2","www.tripadvisor.com/Profile/Venture35543194489","fuyan dong","936A0F5484E071CADBDE11F8518051AD",,"187871","Verona, Italy","Verona","Venture35543194489"
"0","1005342043","de","2510666",,"General Manager","1008805052","en","2025-05-23","Jetwing Hotels","Dear Guest,

Greetings from Jetwing Lagoon Wellness!

Thank you for your review. We are thrilled to hear that Koshika’s body scrub treatment left you feeling relaxed and pampered — she will be glad to know you had a wonderful experience. A head massage in a tranquil setting really is the perfect way to unwind, and we are happy you enjoyed it.

It’s also great to hear that our 100-meter pool added to your relaxation and it is indeed the perfect location to unwind after a rejuvenating treatment.

We look forward to welcoming you back for another rejuvenating experience at Jetwing Lagoon Wellness.

Ayubowan! (May you live long!)

Romello Perera
General Manager
Jetwing Lagoon Wellness",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pamunugama Rd, Negombo 11504 Sri Lanka","Negombo","Sri Lanka","11504",,"Pamunugama Rd",,"2510666","7.168034","Negombo, Western Province","79.82589","Jetwing Lagoon Wellness","1768","4.5","24","31","93","486","1133","https://www.tripadvisor.com/Hotel_Review-g297897-d2510666-Reviews-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html","https://www.jetwinghotels.com/jetwinglagoon/","2025-05-01","OTHER","5",,,,,,,,,,,,,,"Koshika hat mich in ein Schokoladesmädchen verwandelt,  super Bodyscrub!!!! highly recommend! Ausserdem habe ich eine Kopfmassage erhalten, Heaven! Die totale Entspannung in einem wunderschönen Wellnessresort! Und danach ausruhen am 100 Meter Pool, bis der Bodyscrub abgewaschen werden darf.","Perfect Bodyscrub!","2025-05","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g297897-d2510666-r1005342043-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html",,"1200","452391546","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/7a/default-avatar-2020-25.jpg","1200","0","2","www.tripadvisor.com/Profile/Trail32988651174","Trail32988651174","4254C1D3EBEDD2E74E6C6951B8FB2F55",,,,,"Trail32988651174"
"0","1005318416","fr","2510666",,"General Manager","1008803586","en","2025-05-23","Jetwing Hotels","Dear Guest,

Greetings from Jetwing Lagoon Wellness!

Thank you for sharing your experience. We are pleased to hear that our wellness center exceeded your expectations, from the personalized consultation with our doctor to the attentive care provided by Koshika. It’s great to know that the treatment was tailored to your needs, ensuring you felt comfortable and fully relaxed.

Your recommendation is highly appreciated, and we are grateful for your kind words. We hope to have the pleasure of welcoming you back for another rejuvenating experience.

Ayubowan! (May you live long!)

Romello Perera
General Manager
Jetwing Lagoon","2048","801044839","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/be/f9/67/caption.jpg","1536",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pamunugama Rd, Negombo 11504 Sri Lanka","Negombo","Sri Lanka","11504",,"Pamunugama Rd",,"2510666","7.168034","Negombo, Western Province","79.82589","Jetwing Lagoon Wellness","1768","4.5","24","31","93","486","1133","https://www.tripadvisor.com/Hotel_Review-g297897-d2510666-Reviews-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html","https://www.jetwinghotels.com/jetwinglagoon/","2025-04-30","MOBILE","5",,,,,,,,,,,,,,"Superbe centre Welness 
J’ai en premier lieu eu un rendez vous avec un docteur qui a analysé mon état de santé afin de pouvoir cibler quel soin était le plus approprié 
Ensuite j’ai eu un massage de koshika qui est vraiment à l’écoute de vos ressentis et qui adapte la pression si besoin. 
Je recommande !","Superbe massage 🌸","2025-05","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297897-d2510666-r1005318416-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html",,"1200","452390416","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/10/default-avatar-2020-8.jpg","1200","0","2","www.tripadvisor.com/Profile/Climber30327119638","odile","1E6FD0F8204DFF38C888FD1E8F3B76B5",,"60763","New York City, New York","New York City","Climber30327119638"
"0","1005206712","fr","2510666",,"General Manager","1008803669","en","2025-05-23","Jetwing Hotels","Dear Guest,

Greetings from Jetwing Lagoon Wellness!

Thank you for sharing your experience. We are pleased to hear that your visit to our wellness center, starting with the consultation with our doctor, led to a relaxing and perfect treatment with Anoma. It’s great to know that you felt well cared for and that our associates’ attention to your well-being made a positive impact on your experience.

Your recommendation is highly appreciated, and we look forward to welcome you back for another rejuvenating visit in the future.

Ayubowan! (May you live long!)

Romello Perera
General Manager
Jetwing Lagoon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pamunugama Rd, Negombo 11504 Sri Lanka","Negombo","Sri Lanka","11504",,"Pamunugama Rd",,"2510666","7.168034","Negombo, Western Province","79.82589","Jetwing Lagoon Wellness","1768","4.5","24","31","93","486","1133","https://www.tripadvisor.com/Hotel_Review-g297897-d2510666-Reviews-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html","https://www.jetwinghotels.com/jetwinglagoon/","2025-04-30","OTHER","5",,,,,,,,,,,,,,"Après une visite chez le médecin du spa welness, le massage conseillé par le médecin a été effectué par Anoma, et le massage était parfait et très relaxant. Le personnel est très à l’écoute de notre bien-être.
Une belle expérience à conseiller.","Spa/welness massage à conseiller","2025-04","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297897-d2510666-r1005206712-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html",,"1200","452388669","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/3d/default-avatar-2020-55.jpg","1200","0","3","www.tripadvisor.com/Profile/OdileSandro","Dominique P","CAFA4A4A61A6C06DDB0490CF60828EF3",,"1601767","Braine-Le-Comte, Belgium","Braine-Le-Comte","OdileSandro"
"0","1005112210","en","2510666",,"General Manager","1008803742","en","2025-05-23","Jetwing Hotels","Dear Guest,

Greetings from Jetwing Lagoon Wellness!

Thank you for sharing your review. We are thrilled to hear that your stay at Jetwing Lagoon Wellness was both calming and comfortable, and that you felt well taken care of throughout your stay.

It’s great to know that Chef Danushka’s meals left a lasting impression — I’m sure he will be pleased to hear your feedback. We are also glad to hear your comments about Indika and Nuwan at our wellness center, and I’ll be sure to pass along your compliments to them as well.

I’m equally glad that Imashi and Malindu’s service added to your overall positive experience and I’m sure they will be touched by your recognition.

Thank you again for recommending us, and we look forward to welcoming you back to Jetwing Lagoon Wellness to unwind and reset.

Ayubowan! (May you live long!)

Romello Perera
General Manager
Jetwing Lagoon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pamunugama Rd, Negombo 11504 Sri Lanka","Negombo","Sri Lanka","11504",,"Pamunugama Rd",,"2510666","7.168034","Negombo, Western Province","79.82589","Jetwing Lagoon Wellness","1768","4.5","24","31","93","486","1133","https://www.tripadvisor.com/Hotel_Review-g297897-d2510666-Reviews-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html","https://www.jetwinghotels.com/jetwinglagoon/","2025-04-29","MOBILE","5",,,,,,,,,,,,,,"Had an amazing stay at jetwing lagoon — calm, comfortable, and well taken care of.

Special thanks to danushka, the chef — incredible and healthy food, some of the best meals i’ve had anywhere.
big shoutout to indika and nuwan at the spa for the ayurvedic massage — absolute pros.
also thanks to imashi and malindu for their great service and kindness throughout the stay.

Highly recommend for anyone looking to unwind and reset.","Amazing stay","2025-04","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297897-d2510666-r1005112210-Jetwing_Lagoon_Wellness-Negombo_Western_Province.html",,,,,,"5","68","www.tripadvisor.com/Profile/Dimuthu55","Dimuthu55","A4EABE65CBFC1985DA514EB780A3C895",,"5496152","Piliyandala, Sri Lanka","Piliyandala","Dimuthu55"
